"","Award","Min_Price...","Max_Price..."
"3233","1 MICHELIN Star",75,75
"3234","1 MICHELIN Star",75,110
"3235","1 MICHELIN Star",75,160
"3236","1 MICHELIN Star",75,160
"3237","1 MICHELIN Star",75,115
"3238","1 MICHELIN Star",75,95
"3239","1 MICHELIN Star",75,75
"3240","1 MICHELIN Star",75,145
"3241","1 MICHELIN Star",75,130
"3242","1 MICHELIN Star",75,190
"3243","Bib Gourmand",75,75
"3244","Bib Gourmand",75,80
"3245","1 MICHELIN Star",75,100
"3246","1 MICHELIN Star",75,130
"3247","1 MICHELIN Star",75,90
"3248","1 MICHELIN Star",75,115
"3249","1 MICHELIN Star",75,115
"3250","1 MICHELIN Star",75,135
"3251","1 MICHELIN Star",75,200
"3252","1 MICHELIN Star",75,300
"3253","1 MICHELIN Star",75,110
"3254","1 MICHELIN Star",75,140
"3255","1 MICHELIN Star",75,130
"3256","1 MICHELIN Star",75,160
"3257","Bib Gourmand",75,85
"3258","1 MICHELIN Star",75,155
"3259","1 MICHELIN Star",75,95
"3260","1 MICHELIN Star",75,110
"3261","2 MICHELIN Stars",75,205
"3262","2 MICHELIN Stars",75,325
"3263","2 MICHELIN Stars",75,270
"3264","2 MICHELIN Stars",75,220
"3265","1 MICHELIN Star",75,240
"3266","1 MICHELIN Star",75,185
"3267","1 MICHELIN Star",75,120
"3268","1 MICHELIN Star",75,170
"3269","1 MICHELIN Star",75,230
"3270","1 MICHELIN Star",75,120
"3271","1 MICHELIN Star",75,210
"3272","1 MICHELIN Star",75,210
"3273","2 MICHELIN Stars",75,155
"3274","2 MICHELIN Stars",75,200
"3275","2 MICHELIN Stars",75,235
"3276","2 MICHELIN Stars",75,205
"3277","2 MICHELIN Stars",75,170
"3278","2 MICHELIN Stars",75,215
"3279","2 MICHELIN Stars",75,185
"3280","1 MICHELIN Star",75,185
"3281","1 MICHELIN Star",75,170
"3282","1 MICHELIN Star",75,75
"3283","1 MICHELIN Star",75,150
"3284","1 MICHELIN Star",75,100
"3285","1 MICHELIN Star",75,215
"3286","1 MICHELIN Star",75,135
"3287","1 MICHELIN Star",75,205
"3288","1 MICHELIN Star",75,225
"3289","1 MICHELIN Star",75,100
"3290","1 MICHELIN Star",75,110
"3291","1 MICHELIN Star",75,110
"3292","1 MICHELIN Star",75,105
"3293","1 MICHELIN Star",75,100
"3294","1 MICHELIN Star",75,100
"3295","1 MICHELIN Star",75,100
"3296","1 MICHELIN Star",75,100
"3297","1 MICHELIN Star",75,120
"3298","1 MICHELIN Star",75,105
"3299","1 MICHELIN Star",75,140
"3300","1 MICHELIN Star",75,150
"3301","1 MICHELIN Star",75,125
"3302","1 MICHELIN Star",75,175
"3303","1 MICHELIN Star",75,140
"3304","1 MICHELIN Star",75,110
"3305","1 MICHELIN Star",75,130
"3306","1 MICHELIN Star",75,140
"3307","1 MICHELIN Star",75,105
"3308","1 MICHELIN Star",75,95
"3309","1 MICHELIN Star",75,125
"3310","1 MICHELIN Star",75,120
"3311","1 MICHELIN Star",75,140
"3312","1 MICHELIN Star",75,140
"3313","1 MICHELIN Star",75,105
"3314","1 MICHELIN Star",75,140
"3315","1 MICHELIN Star",75,125
"3316","1 MICHELIN Star",75,135
"3317","1 MICHELIN Star",75,260
"3318","1 MICHELIN Star",75,90
"3319","1 MICHELIN Star",75,150
"3320","1 MICHELIN Star",75,130
"3321","1 MICHELIN Star",75,110
"3322","1 MICHELIN Star",75,220
"3323","1 MICHELIN Star",75,105
"3324","1 MICHELIN Star",75,150
"3325","1 MICHELIN Star",75,150
"3326","1 MICHELIN Star",75,195
"3327","1 MICHELIN Star",75,125
"3328","1 MICHELIN Star",75,160
"3329","1 MICHELIN Star",75,130
"3330","1 MICHELIN Star",75,155
"3331","1 MICHELIN Star",75,160
"3332","1 MICHELIN Star",75,155
"3333","1 MICHELIN Star",75,220
"3334","Bib Gourmand",75,80
"3335","Bib Gourmand",75,75
"3336","Bib Gourmand",75,105
"3337","Bib Gourmand",75,75
"3338","Bib Gourmand",75,75
"3339","Bib Gourmand",75,75
"3340","Bib Gourmand",75,75
"3341","Bib Gourmand",75,80
"3342","Bib Gourmand",75,80
"3343","Bib Gourmand",75,125
"3344","Bib Gourmand",75,75
"3345","Bib Gourmand",75,95
"3346","1 MICHELIN Star",80,285
"3347","1 MICHELIN Star",80,260
"3348","2 MICHELIN Stars",80,155
"3349","1 MICHELIN Star",80,130
"3350","1 MICHELIN Star",80,130
"3351","1 MICHELIN Star",80,80
"3352","1 MICHELIN Star",80,120
"3353","Bib Gourmand",80,80
"3354","1 MICHELIN Star",80,130
"3355","1 MICHELIN Star",80,125
"3356","Bib Gourmand",80,80
"3357","1 MICHELIN Star",80,210
"3358","Bib Gourmand",80,115
"3359","Bib Gourmand",80,110
"3360","Bib Gourmand",80,115
"3361","Bib Gourmand",80,110
"3362","Bib Gourmand",80,100
"3363","1 MICHELIN Star",80,285
"3364","1 MICHELIN Star",80,195
"3365","2 MICHELIN Stars",80,135
"3366","1 MICHELIN Star",80,95
"3367","1 MICHELIN Star",80,130
"3368","1 MICHELIN Star",80,130
"3369","1 MICHELIN Star",80,175
"3370","Bib Gourmand",80,80
"3371","Bib Gourmand",80,80
"3372","Bib Gourmand",80,80
"3373","Bib Gourmand",80,80
"3374","Bib Gourmand",80,80
"3375","1 MICHELIN Star",80,90
"3376","1 MICHELIN Star",80,155
"3377","1 MICHELIN Star",80,235
"3378","1 MICHELIN Star",80,185
"3379","1 MICHELIN Star",80,200
"3380","Bib Gourmand",80,110
"3381","Bib Gourmand",80,110
"3382","1 MICHELIN Star",80,160
"3383","1 MICHELIN Star",80,115
"3384","Bib Gourmand",80,80
"3385","1 MICHELIN Star",80,160
"3386","1 MICHELIN Star",80,165
"3387","1 MICHELIN Star",80,135
"3388","1 MICHELIN Star",80,150
"3389","Bib Gourmand",80,80
"3390","1 MICHELIN Star",80,185
"3391","1 MICHELIN Star",80,135
"3392","1 MICHELIN Star",80,115
"3393","1 MICHELIN Star",80,80
"3394","1 MICHELIN Star",80,130
"3395","1 MICHELIN Star",80,115
"3396","1 MICHELIN Star",80,280
"3397","1 MICHELIN Star",80,140
"3398","1 MICHELIN Star",80,130
"3399","1 MICHELIN Star",80,280
"3400","1 MICHELIN Star",80,130
"3401","1 MICHELIN Star",80,115
"3402","1 MICHELIN Star",80,170
"3403","1 MICHELIN Star",80,155
"3404","1 MICHELIN Star",80,110
"3405","1 MICHELIN Star",80,165
"3406","Bib Gourmand",80,80
"3407","1 MICHELIN Star",80,190
"3408","1 MICHELIN Star",80,280
"3409","1 MICHELIN Star",80,140
"3410","1 MICHELIN Star",80,265
"3411","2 MICHELIN Stars",80,160
"3412","1 MICHELIN Star",80,80
"3413","1 MICHELIN Star",80,410
"3414","1 MICHELIN Star",80,95
"3415","1 MICHELIN Star",80,160
"3416","1 MICHELIN Star",80,210
"3417","1 MICHELIN Star",80,180
"3418","1 MICHELIN Star",80,220
"3419","1 MICHELIN Star",80,120
"3420","1 MICHELIN Star",80,200
"3421","1 MICHELIN Star",80,185
"3422","Bib Gourmand",80,125
"3423","2 MICHELIN Stars",80,230
"3424","2 MICHELIN Stars",80,215
"3425","2 MICHELIN Stars",80,240
"3426","2 MICHELIN Stars",80,355
"3427","1 MICHELIN Star",80,95
"3428","1 MICHELIN Star",80,245
"3429","1 MICHELIN Star",80,135
"3430","1 MICHELIN Star",80,175
"3431","1 MICHELIN Star",80,175
"3432","1 MICHELIN Star",80,130
"3433","1 MICHELIN Star",80,130
"3434","1 MICHELIN Star",80,130
"3435","1 MICHELIN Star",80,115
"3436","1 MICHELIN Star",80,165
"3437","1 MICHELIN Star",80,155
"3438","1 MICHELIN Star",80,140
"3439","1 MICHELIN Star",80,155
"3440","1 MICHELIN Star",80,175
"3441","1 MICHELIN Star",80,155
"3442","1 MICHELIN Star",80,225
"3443","1 MICHELIN Star",80,110
"3444","Bib Gourmand",80,80
"3445","Bib Gourmand",80,80
"3446","Bib Gourmand",80,80
"3447","1 MICHELIN Star",80,270
"3448","2 MICHELIN Stars",80,235
"3449","1 MICHELIN Star",80,130
"3450","1 MICHELIN Star",80,80
"3451","1 MICHELIN Star",80,410
"3452","1 MICHELIN Star",80,110
"3453","1 MICHELIN Star",80,80
"3454","1 MICHELIN Star",80,200
"3455","1 MICHELIN Star",85,125
"3456","1 MICHELIN Star",85,200
"3457","1 MICHELIN Star",85,210
"3458","1 MICHELIN Star",85,200
"3459","1 MICHELIN Star",85,180
"3460","Bib Gourmand",85,100
"3461","2 MICHELIN Stars",85,295
"3462","2 MICHELIN Stars",85,175
"3463","2 MICHELIN Stars",85,200
"3464","1 MICHELIN Star",85,120
"3465","1 MICHELIN Star",85,120
"3466","1 MICHELIN Star",85,140
"3467","1 MICHELIN Star",85,120
"3468","1 MICHELIN Star",85,110
"3469","1 MICHELIN Star",85,115
"3470","1 MICHELIN Star",85,85
"3471","1 MICHELIN Star",85,150
"3472","1 MICHELIN Star",85,115
"3473","1 MICHELIN Star",85,85
"3474","1 MICHELIN Star",85,125
"3475","1 MICHELIN Star",85,105
"3476","1 MICHELIN Star",85,95
"3477","1 MICHELIN Star",85,90
"3478","1 MICHELIN Star",85,95
"3479","1 MICHELIN Star",85,110
"3480","1 MICHELIN Star",85,150
"3481","1 MICHELIN Star",85,175
"3482","1 MICHELIN Star",85,170
"3483","1 MICHELIN Star",85,110
"3484","1 MICHELIN Star",85,130
"3485","1 MICHELIN Star",85,175
"3486","1 MICHELIN Star",85,130
"3487","1 MICHELIN Star",85,150
"3488","1 MICHELIN Star",85,130
"3489","1 MICHELIN Star",85,110
"3490","1 MICHELIN Star",85,200
"3491","1 MICHELIN Star",85,105
"3492","1 MICHELIN Star",85,140
"3493","1 MICHELIN Star",85,120
"3494","1 MICHELIN Star",85,120
"3495","1 MICHELIN Star",85,175
"3496","1 MICHELIN Star",85,120
"3497","1 MICHELIN Star",85,105
"3498","1 MICHELIN Star",85,135
"3499","1 MICHELIN Star",85,250
"3500","1 MICHELIN Star",85,115
"3501","1 MICHELIN Star",85,125
"3502","1 MICHELIN Star",85,120
"3503","1 MICHELIN Star",85,155
"3504","1 MICHELIN Star",85,160
"3505","1 MICHELIN Star",85,125
"3506","1 MICHELIN Star",85,135
"3507","1 MICHELIN Star",85,130
"3508","1 MICHELIN Star",85,190
"3509","1 MICHELIN Star",85,155
"3510","1 MICHELIN Star",85,130
"3511","Bib Gourmand",85,85
"3512","Bib Gourmand",85,85
"3513","Bib Gourmand",85,85
"3514","Bib Gourmand",85,85
"3515","Bib Gourmand",85,85
"3516","1 MICHELIN Star",85,245
"3517","1 MICHELIN Star",85,90
"3518","2 MICHELIN Stars",85,85
"3519","1 MICHELIN Star",85,185
"3520","1 MICHELIN Star",85,200
"3521","Bib Gourmand",85,90
"3522","1 MICHELIN Star",85,85
"3523","Bib Gourmand",85,85
"3524","1 MICHELIN Star",85,160
"3525","2 MICHELIN Stars",85,190
"3526","1 MICHELIN Star",85,85
"3527","1 MICHELIN Star",85,180
"3528","1 MICHELIN Star",85,130
"3529","2 MICHELIN Stars",85,105
"3530","1 MICHELIN Star",85,210
"3531","2 MICHELIN Stars",85,180
"3532","1 MICHELIN Star",85,290
"3533","1 MICHELIN Star",85,170
"3534","1 MICHELIN Star",85,135
"3535","1 MICHELIN Star",85,110
"3536","1 MICHELIN Star",85,110
"3537","1 MICHELIN Star",85,315
"3538","1 MICHELIN Star",85,255
"3539","1 MICHELIN Star",85,85
"3540","1 MICHELIN Star",85,165
"3541","1 MICHELIN Star",85,115
"3542","1 MICHELIN Star",85,85
"3543","1 MICHELIN Star",85,160
"3544","1 MICHELIN Star",85,175
"3545","1 MICHELIN Star",85,110
"3546","1 MICHELIN Star",85,110
"3547","1 MICHELIN Star",85,130
"3548","1 MICHELIN Star",85,90
"3549","1 MICHELIN Star",85,165
"3550","1 MICHELIN Star",85,100
"3551","1 MICHELIN Star",85,155
"3552","1 MICHELIN Star",85,135
"3553","1 MICHELIN Star",85,100
"3554","1 MICHELIN Star",85,125
"3555","1 MICHELIN Star",85,230
"3556","1 MICHELIN Star",85,150
"3557","Bib Gourmand",85,85
"3558","Bib Gourmand",85,85
"3559","2 MICHELIN Stars",85,210
"3560","1 MICHELIN Star",85,180
"3561","1 MICHELIN Star",85,140
"3562","1 MICHELIN Star",85,175
"3563","Bib Gourmand",85,85
"3564","Bib Gourmand",85,90
"3565","1 MICHELIN Star",85,95
"3566","1 MICHELIN Star",85,425
"3567","1 MICHELIN Star",85,235
"3568","1 MICHELIN Star",85,230
"3569","1 MICHELIN Star",85,240
"3570","1 MICHELIN Star",85,125
"3571","3 MICHELIN Stars",85,225
"3572","1 MICHELIN Star",90,95
"3573","1 MICHELIN Star",90,150
"3574","1 MICHELIN Star",90,315
"3575","1 MICHELIN Star",90,90
"3576","1 MICHELIN Star",90,195
"3577","1 MICHELIN Star",90,90
"3578","1 MICHELIN Star",90,350
"3579","3 MICHELIN Stars",90,340
"3580","2 MICHELIN Stars",90,245
"3581","2 MICHELIN Stars",90,235
"3582","2 MICHELIN Stars",90,195
"3583","2 MICHELIN Stars",90,185
"3584","2 MICHELIN Stars",90,255
"3585","2 MICHELIN Stars",90,350
"3586","2 MICHELIN Stars",90,295
"3587","2 MICHELIN Stars",90,230
"3588","2 MICHELIN Stars",90,225
"3589","2 MICHELIN Stars",90,270
"3590","2 MICHELIN Stars",90,375
"3591","2 MICHELIN Stars",90,255
"3592","1 MICHELIN Star",90,150
"3593","1 MICHELIN Star",90,100
"3594","1 MICHELIN Star",90,220
"3595","1 MICHELIN Star",90,190
"3596","1 MICHELIN Star",90,140
"3597","1 MICHELIN Star",90,135
"3598","1 MICHELIN Star",90,140
"3599","1 MICHELIN Star",90,170
"3600","1 MICHELIN Star",90,175
"3601","1 MICHELIN Star",90,140
"3602","1 MICHELIN Star",90,175
"3603","1 MICHELIN Star",90,200
"3604","1 MICHELIN Star",90,90
"3605","1 MICHELIN Star",90,140
"3606","1 MICHELIN Star",90,130
"3607","1 MICHELIN Star",90,130
"3608","1 MICHELIN Star",90,215
"3609","1 MICHELIN Star",90,115
"3610","1 MICHELIN Star",90,135
"3611","1 MICHELIN Star",90,110
"3612","1 MICHELIN Star",90,175
"3613","1 MICHELIN Star",90,90
"3614","1 MICHELIN Star",90,120
"3615","1 MICHELIN Star",90,105
"3616","1 MICHELIN Star",90,100
"3617","1 MICHELIN Star",90,140
"3618","1 MICHELIN Star",90,190
"3619","1 MICHELIN Star",90,105
"3620","1 MICHELIN Star",90,150
"3621","1 MICHELIN Star",90,160
"3622","1 MICHELIN Star",90,135
"3623","1 MICHELIN Star",90,130
"3624","1 MICHELIN Star",90,130
"3625","1 MICHELIN Star",90,100
"3626","1 MICHELIN Star",90,100
"3627","1 MICHELIN Star",90,135
"3628","1 MICHELIN Star",90,110
"3629","1 MICHELIN Star",90,130
"3630","1 MICHELIN Star",90,140
"3631","1 MICHELIN Star",90,110
"3632","1 MICHELIN Star",90,130
"3633","1 MICHELIN Star",90,125
"3634","1 MICHELIN Star",90,110
"3635","1 MICHELIN Star",90,125
"3636","1 MICHELIN Star",90,150
"3637","1 MICHELIN Star",90,140
"3638","1 MICHELIN Star",90,295
"3639","1 MICHELIN Star",90,160
"3640","1 MICHELIN Star",90,110
"3641","1 MICHELIN Star",90,195
"3642","1 MICHELIN Star",90,130
"3643","1 MICHELIN Star",90,115
"3644","1 MICHELIN Star",90,200
"3645","1 MICHELIN Star",90,190
"3646","1 MICHELIN Star",90,100
"3647","1 MICHELIN Star",90,90
"3648","1 MICHELIN Star",90,205
"3649","1 MICHELIN Star",90,140
"3650","1 MICHELIN Star",90,220
"3651","1 MICHELIN Star",90,215
"3652","1 MICHELIN Star",90,140
"3653","1 MICHELIN Star",90,190
"3654","1 MICHELIN Star",90,190
"3655","1 MICHELIN Star",90,140
"3656","1 MICHELIN Star",90,135
"3657","1 MICHELIN Star",90,275
"3658","1 MICHELIN Star",90,150
"3659","1 MICHELIN Star",90,105
"3660","1 MICHELIN Star",90,215
"3661","1 MICHELIN Star",90,130
"3662","Bib Gourmand",90,90
"3663","Bib Gourmand",90,90
"3664","Bib Gourmand",90,90
"3665","Bib Gourmand",90,90
"3666","1 MICHELIN Star",90,190
"3667","1 MICHELIN Star",90,90
"3668","1 MICHELIN Star",90,90
"3669","1 MICHELIN Star",90,145
"3670","Bib Gourmand",90,90
"3671","Bib Gourmand",90,125
"3672","Bib Gourmand",90,130
"3673","Bib Gourmand",90,90
"3674","2 MICHELIN Stars",90,200
"3675","1 MICHELIN Star",90,220
"3676","1 MICHELIN Star",90,90
"3677","1 MICHELIN Star",90,90
"3678","1 MICHELIN Star",90,130
"3679","1 MICHELIN Star",90,135
"3680","1 MICHELIN Star",90,95
"3681","1 MICHELIN Star",90,205
"3682","1 MICHELIN Star",90,200
"3683","1 MICHELIN Star",90,105
"3684","2 MICHELIN Stars",90,260
"3685","1 MICHELIN Star",90,270
"3686","1 MICHELIN Star",90,195
"3687","1 MICHELIN Star",90,150
"3688","1 MICHELIN Star",90,90
"3689","1 MICHELIN Star",90,90
"3690","1 MICHELIN Star",90,115
"3691","1 MICHELIN Star",90,130
"3692","1 MICHELIN Star",90,140
"3693","1 MICHELIN Star",90,115
"3694","1 MICHELIN Star",90,150
"3695","1 MICHELIN Star",90,160
"3696","2 MICHELIN Stars",90,245
"3697","1 MICHELIN Star",90,110
"3698","1 MICHELIN Star",90,185
"3699","1 MICHELIN Star",90,90
"3700","1 MICHELIN Star",90,225
"3701","1 MICHELIN Star",90,90
"3702","1 MICHELIN Star",90,115
"3703","1 MICHELIN Star",90,195
"3704","1 MICHELIN Star",90,300
"3705","Bib Gourmand",90,90
"3706","Bib Gourmand",90,90
"3707","Bib Gourmand",90,120
"3708","3 MICHELIN Stars",90,270
"3709","1 MICHELIN Star",90,95
"3710","1 MICHELIN Star",90,90
"3711","1 MICHELIN Star",90,140
"3712","Bib Gourmand",90,105
"3713","Bib Gourmand",90,90
"3714","1 MICHELIN Star",90,400
"3715","2 MICHELIN Stars",90,205
"3716","2 MICHELIN Stars",90,115
"3717","1 MICHELIN Star",90,300
"3718","1 MICHELIN Star",90,150
"3719","1 MICHELIN Star",90,175
"3720","1 MICHELIN Star",90,150
"3721","1 MICHELIN Star",90,130
"3722","1 MICHELIN Star",90,115
"3723","1 MICHELIN Star",90,90
"3724","1 MICHELIN Star",90,125
"3725","1 MICHELIN Star",90,125
"3726","1 MICHELIN Star",90,160
"3727","1 MICHELIN Star",90,195
"3728","1 MICHELIN Star",90,185
"3729","1 MICHELIN Star",90,225
"3730","1 MICHELIN Star",90,175
"3731","1 MICHELIN Star",90,150
"3732","1 MICHELIN Star",90,125
"3733","1 MICHELIN Star",90,140
"3734","1 MICHELIN Star",90,165
"3735","3 MICHELIN Stars",95,230
"3736","2 MICHELIN Stars",95,255
"3737","1 MICHELIN Star",95,200
"3738","Bib Gourmand",95,95
"3739","1 MICHELIN Star",95,165
"3740","1 MICHELIN Star",95,300
"3741","2 MICHELIN Stars",95,175
"3742","2 MICHELIN Stars",95,240
"3743","2 MICHELIN Stars",95,185
"3744","2 MICHELIN Stars",95,245
"3745","1 MICHELIN Star",95,175
"3746","1 MICHELIN Star",95,130
"3747","1 MICHELIN Star",95,175
"3748","1 MICHELIN Star",95,215
"3749","1 MICHELIN Star",95,175
"3750","1 MICHELIN Star",95,130
"3751","1 MICHELIN Star",95,125
"3752","1 MICHELIN Star",95,185
"3753","1 MICHELIN Star",95,125
"3754","1 MICHELIN Star",95,160
"3755","1 MICHELIN Star",95,170
"3756","1 MICHELIN Star",95,115
"3757","1 MICHELIN Star",95,110
"3758","1 MICHELIN Star",95,165
"3759","1 MICHELIN Star",95,130
"3760","1 MICHELIN Star",95,135
"3761","1 MICHELIN Star",95,200
"3762","1 MICHELIN Star",95,195
"3763","1 MICHELIN Star",95,95
"3764","1 MICHELIN Star",95,155
"3765","1 MICHELIN Star",95,170
"3766","2 MICHELIN Stars",95,270
"3767","2 MICHELIN Stars",95,240
"3768","2 MICHELIN Stars",95,545
"3769","2 MICHELIN Stars",95,545
"3770","1 MICHELIN Star",95,115
"3771","1 MICHELIN Star",95,170
"3772","1 MICHELIN Star",95,315
"3773","1 MICHELIN Star",95,290
"3774","1 MICHELIN Star",95,255
"3775","1 MICHELIN Star",95,95
"3776","1 MICHELIN Star",95,375
"3777","1 MICHELIN Star",95,330
"3778","1 MICHELIN Star",95,280
"3779","1 MICHELIN Star",95,185
"3780","2 MICHELIN Stars",95,235
"3781","Bib Gourmand",95,110
"3782","Bib Gourmand",95,95
"3783","Bib Gourmand",95,135
"3784","2 MICHELIN Stars",95,265
"3785","2 MICHELIN Stars",95,245
"3786","2 MICHELIN Stars",95,170
"3787","2 MICHELIN Stars",95,220
"3788","1 MICHELIN Star",95,165
"3789","1 MICHELIN Star",95,110
"3790","1 MICHELIN Star",95,105
"3791","1 MICHELIN Star",95,110
"3792","1 MICHELIN Star",95,140
"3793","1 MICHELIN Star",95,125
"3794","1 MICHELIN Star",95,120
"3795","1 MICHELIN Star",95,125
"3796","1 MICHELIN Star",95,105
"3797","1 MICHELIN Star",95,130
"3798","1 MICHELIN Star",95,95
"3799","1 MICHELIN Star",95,110
"3800","1 MICHELIN Star",95,175
"3801","1 MICHELIN Star",95,140
"3802","1 MICHELIN Star",95,160
"3803","1 MICHELIN Star",95,105
"3804","1 MICHELIN Star",95,185
"3805","1 MICHELIN Star",95,120
"3806","1 MICHELIN Star",95,125
"3807","1 MICHELIN Star",95,140
"3808","1 MICHELIN Star",95,155
"3809","1 MICHELIN Star",95,175
"3810","1 MICHELIN Star",95,160
"3811","1 MICHELIN Star",95,100
"3812","1 MICHELIN Star",95,165
"3813","1 MICHELIN Star",95,225
"3814","1 MICHELIN Star",95,140
"3815","1 MICHELIN Star",95,155
"3816","1 MICHELIN Star",95,165
"3817","1 MICHELIN Star",95,140
"3818","1 MICHELIN Star",95,175
"3819","1 MICHELIN Star",95,165
"3820","1 MICHELIN Star",95,120
"3821","1 MICHELIN Star",95,140
"3822","1 MICHELIN Star",95,120
"3823","1 MICHELIN Star",95,155
"3824","1 MICHELIN Star",95,165
"3825","1 MICHELIN Star",95,120
"3826","1 MICHELIN Star",95,140
"3827","1 MICHELIN Star",95,120
"3828","1 MICHELIN Star",95,175
"3829","1 MICHELIN Star",95,140
"3830","1 MICHELIN Star",95,185
"3831","1 MICHELIN Star",95,170
"3832","1 MICHELIN Star",95,175
"3833","1 MICHELIN Star",95,175
"3834","1 MICHELIN Star",95,95
"3835","1 MICHELIN Star",95,170
"3836","1 MICHELIN Star",95,165
"3837","1 MICHELIN Star",95,165
"3838","1 MICHELIN Star",95,140
"3839","Bib Gourmand",95,95
"3840","1 MICHELIN Star",95,225
"3841","1 MICHELIN Star",95,195
"3842","1 MICHELIN Star",95,135
"3843","1 MICHELIN Star",95,140
"3844","1 MICHELIN Star",95,110
"3845","1 MICHELIN Star",95,165
"3846","1 MICHELIN Star",95,135
"3847","Bib Gourmand",95,95
"3848","Bib Gourmand",95,95
"3849","1 MICHELIN Star",95,135
"3850","1 MICHELIN Star",95,95
"3851","1 MICHELIN Star",95,285
"3852","2 MICHELIN Stars",95,95
"3853","2 MICHELIN Stars",95,245
"3854","2 MICHELIN Stars",95,175
"3855","1 MICHELIN Star",95,155
"3856","1 MICHELIN Star",95,200
"3857","1 MICHELIN Star",95,180
"3858","1 MICHELIN Star",95,130
"3859","1 MICHELIN Star",95,95
"3860","1 MICHELIN Star",95,95
"3861","1 MICHELIN Star",95,95
"3862","Bib Gourmand",95,95
"3863","Bib Gourmand",95,95
"3864","1 MICHELIN Star",95,225
"3865","3 MICHELIN Stars",95,340
"3866","1 MICHELIN Star",95,95
"3867","2 MICHELIN Stars",95,170
"3868","1 MICHELIN Star",95,130
"3869","1 MICHELIN Star",95,130
"3870","1 MICHELIN Star",95,95
"3871","2 MICHELIN Stars",100,225
"3872","1 MICHELIN Star",100,150
"3873","1 MICHELIN Star",100,260
"3874","1 MICHELIN Star",100,100
"3875","1 MICHELIN Star",100,230
"3876","1 MICHELIN Star",100,140
"3877","1 MICHELIN Star",100,160
"3878","1 MICHELIN Star",100,205
"3879","1 MICHELIN Star",100,145
"3880","Bib Gourmand",100,100
"3881","3 MICHELIN Stars",100,385
"3882","1 MICHELIN Star",100,190
"3883","2 MICHELIN Stars",100,220
"3884","1 MICHELIN Star",100,210
"3885","1 MICHELIN Star",100,100
"3886","1 MICHELIN Star",100,160
"3887","1 MICHELIN Star",100,145
"3888","1 MICHELIN Star",100,105
"3889","Bib Gourmand",100,130
"3890","1 MICHELIN Star",100,300
"3891","1 MICHELIN Star",100,445
"3892","1 MICHELIN Star",100,400
"3893","1 MICHELIN Star",100,150
"3894","1 MICHELIN Star",100,140
"3895","Bib Gourmand",100,100
"3896","3 MICHELIN Stars",100,310
"3897","3 MICHELIN Stars",100,400
"3898","2 MICHELIN Stars",100,245
"3899","2 MICHELIN Stars",100,170
"3900","2 MICHELIN Stars",100,165
"3901","2 MICHELIN Stars",100,230
"3902","2 MICHELIN Stars",100,280
"3903","2 MICHELIN Stars",100,230
"3904","2 MICHELIN Stars",100,200
"3905","2 MICHELIN Stars",100,230
"3906","1 MICHELIN Star",100,155
"3907","1 MICHELIN Star",100,200
"3908","1 MICHELIN Star",100,140
"3909","1 MICHELIN Star",100,150
"3910","1 MICHELIN Star",100,230
"3911","1 MICHELIN Star",100,185
"3912","1 MICHELIN Star",100,160
"3913","1 MICHELIN Star",100,165
"3914","1 MICHELIN Star",100,165
"3915","1 MICHELIN Star",100,135
"3916","1 MICHELIN Star",100,220
"3917","1 MICHELIN Star",100,175
"3918","1 MICHELIN Star",100,110
"3919","1 MICHELIN Star",100,125
"3920","1 MICHELIN Star",100,125
"3921","1 MICHELIN Star",100,100
"3922","1 MICHELIN Star",100,170
"3923","1 MICHELIN Star",100,155
"3924","1 MICHELIN Star",100,100
"3925","1 MICHELIN Star",100,140
"3926","1 MICHELIN Star",100,150
"3927","1 MICHELIN Star",100,150
"3928","1 MICHELIN Star",100,150
"3929","1 MICHELIN Star",100,135
"3930","1 MICHELIN Star",100,100
"3931","1 MICHELIN Star",100,155
"3932","1 MICHELIN Star",100,125
"3933","1 MICHELIN Star",100,140
"3934","1 MICHELIN Star",100,135
"3935","1 MICHELIN Star",100,160
"3936","1 MICHELIN Star",100,130
"3937","1 MICHELIN Star",100,215
"3938","1 MICHELIN Star",100,125
"3939","1 MICHELIN Star",100,140
"3940","1 MICHELIN Star",100,165
"3941","1 MICHELIN Star",100,135
"3942","1 MICHELIN Star",100,190
"3943","1 MICHELIN Star",100,120
"3944","1 MICHELIN Star",100,175
"3945","1 MICHELIN Star",100,155
"3946","1 MICHELIN Star",100,120
"3947","1 MICHELIN Star",100,130
"3948","1 MICHELIN Star",100,165
"3949","1 MICHELIN Star",100,130
"3950","1 MICHELIN Star",100,180
"3951","1 MICHELIN Star",100,160
"3952","1 MICHELIN Star",100,140
"3953","1 MICHELIN Star",100,170
"3954","1 MICHELIN Star",100,140
"3955","1 MICHELIN Star",100,190
"3956","1 MICHELIN Star",100,195
"3957","1 MICHELIN Star",100,250
"3958","1 MICHELIN Star",100,195
"3959","1 MICHELIN Star",100,185
"3960","1 MICHELIN Star",100,210
"3961","1 MICHELIN Star",100,140
"3962","Bib Gourmand",100,100
"3963","Bib Gourmand",100,100
"3964","1 MICHELIN Star",100,145
"3965","1 MICHELIN Star",100,170
"3966","1 MICHELIN Star",100,155
"3967","1 MICHELIN Star",100,150
"3968","1 MICHELIN Star",100,150
"3969","Bib Gourmand",100,105
"3970","Bib Gourmand",100,100
"3971","1 MICHELIN Star",100,195
